"","EE_50.300","EE_50.330","EE_50.360","EE_50.390","EE_50.420","EE_50.450","YA","AdultSPE9"
"Y53C10A.13",0.738260264683246,0.458507998221059,0.493963913419741,1.1003385503437,0.92943122575334,1.05813636395662,2.53289292482085,1.97509086308292
"Y53C10A.14",1.51420812480389,1.48622524095587,1.64959246772418,1.76150229965381,1.37994805413319,1.14433357442894,3.01263303021069,3.00260351732322
"F58D5.7",0,0,0.237402186166091,0.282690067906,0.600470536801539,0,4.39832984627584,0.894472445053384
"F58D5.5",7.24374523473398,7.32800166214926,6.49602286530041,7.15174721780675,7.72184427475345,7.6054424779189,6.3584103287274,7.94132349722031
"F58D5.9",2.22143477235777,1.44699194909156,2.17415710542235,1.5090775925536,0.991055028952511,1.3427765939815,2.01541193002882,3.00597659119145
"F58D5.4",3.23761725244574,3.15842266848396,2.88530688461022,2.4141030516798,2.61888466913945,2.87299419221119,5.03068920407114,4.94318995072986
"F58D5.1",8.38192358211884,8.43974363412685,8.66503028931331,8.81491566514794,8.17674163599785,7.94520970865249,7.18472660379367,7.79932048147104
"F58D5.2",6.20224726817564,5.77580120095533,4.95454996001581,6.01997761896156,7.01322774697134,6.72869603489595,5.0801715671759,5.38314092670408
"F58D5.3",0.533632117530781,0.664390905448662,0.122644759090189,0.276541925951285,0.413756538919778,0.975012332551144,1.14576874148524,0.576425390667189
"Y47H10A.2",2.41692889446966,2.21597052257948,1.93699780236556,1.84816921817198,1.91310195345761,1.97042667120021,0.595742339474399,0.749317149863203
"Y47H10A.4",3.37014753736714,3.73682131744816,2.52604125993671,2.99644117426214,3.27112981558207,3.71535527891086,2.01239346569715,0.570952489907352
"Y47H10A.5",0,0,0,0,0,0,4.20089664385439,4.30429929471181
"M01G12.12",2.24499053986665,2.39847350863555,2.21845261120299,2.23736180030209,2.21249774702933,2.4247743185813,1.78002027092918,2.56297991848597
"M01G12.9",0.932624377855315,0.807518967766689,0.786976012541036,0.481629607384651,0.869779828647592,1.43520185588707,3.20980736735514,1.71283345890642
"F15H9.9",0,0,2.8304954401422e-09,0,0,0,0.776247197407097,1.57965324362111
"F15H9.6",0,0,9.32672608551884,0,0,0,4.18394538657864e-08,9.54714987408721e-09
"R05D7.1",5.02842328411095,5.0387785528259,3.11479343990817,4.64937978046493,4.8060559118785,5.25129493092933,4.35392311302108,3.17924509852815
"R05D7.3",2.04452351892853,2.11705998413208,0.517703020446916,1.01969479878978,1.55470180720774,2.10928031457473,0.806442850546797,0.673610693629251
"R05D7.4",5.0262157823183,4.73334349324191,4.12243252571804,4.47202629519615,4.67947446946503,5.0114822208528,5.12940254958207,4.24314351038458
"R05D7.5",5.40124817274016,5.59111687639589,4.02192383855476,4.63084226794964,4.91338730931259,5.53824947158284,3.78008958294922,3.2185471563775
"R05D7.7",5.671681172045,4.35603814021479,4.98145996765757,5.8243630883377,5.57348662667,5.12700175610935,4.15621861497722,3.33642336534485
"C15C6.5",0,0,0,0,0,0,0,0
"C15C6.1",3.40595288917724,4.07498488495381,1.8172262059459,2.76657184097436,3.63509266579145,4.89571462257409,3.35037418843542,2.32777357843506
"C15C6.6",0,0,0,0,0,0,0,0
"C15C6.2",0.280132020485044,0.56559132707869,0.606156977465632,0.701718488809256,0.762804622507569,0.375109513336331,6.51748357751675,2.49553400151725
"C15C6.3",5.59386465990649,5.66350971708635,5.11547860462604,5.11419625706087,5.45041287458545,5.66740963276151,3.98158783052877,5.44262175556379
"C15C6.4",4.25984493127605,3.44175303014852,3.56919941253442,3.41618849100179,3.26646573958764,3.94768485654573,4.965608842278,5.23455496844534
"F14B6.1",2.15258582453781,1.57927671082863,3.04223633318609,2.26472857737586,1.86583569392496,1.37250640898617,0.447308351746179,3.05028227270411
"F14B6.2",1.02577299062103,1.34043123845261,1.47556224261219,0.541181757019083,1.0168671083393,0.959239709658695,0.984480711244423,1.16429714606851
"F14B6.3",2.56587983840634,2.11093112175424,3.8832591197533,3.21297858910096,2.23413339561248,1.67581593117227,0.319921931653281,2.6955351056596
"F14B6.6",2.27603802714019,2.28184362489653,1.4169748193944,1.44039414175289,1.79873902730466,2.18082893765732,2.00541795394505,0.663521330145777
"F14B6.4",1.27328909871682,1.24824942631429,1.17266672115484,1.06422755924438,1.49979742446897,1.02878129763365,0.35540649485074,0.153352680293116
"C47F8.7",3.3845085219397,2.69175524211116,1.53351351332821,2.68941993925097,2.00267372019136,2.92570895202637,0.311001979639384,0.718846005371975
"C47F8.1",1.80886278061451,2.10143829496945,2.39213329566232,2.17185051528981,2.56362674709161,2.13618810444756,1.32936474306878,2.22052807964945
"T09E11.11",3.28293939807135,3.21675284130734,2.48552472101237,2.95276966406827,3.31739669428348,3.65608444004934,2.11406046133494,2.64545726959303
"E03H4.8",2.35906287610836,2.4923377604444,2.08071223233838,2.38229927017108,2.53061764376944,2.57844122954163,1.94896334448454,2.89565937276845
"E03H4.10",0.693747873528939,1.25296661681362,0.126950925012611,0.28589457474558,0.680931916354567,1.39636776587555,2.85725648082754,1.80408661002154
"C54C8.4",2.5125859350756,3.14021258954696,0.472935847143689,1.96016322678598,3.00109963578579,3.90481161752591,0,0.0231067097887654
"C54C8.12",0,0,0,0,0,1.40176151544325,0,5.88380407383319
"T27F6.10",2.53425836543263,1.41946877752771,2.39488725179846,3.00266111992811,1.47199379130317,1.72261902946773,0.200302203785908,0.576287998419051
"T27F6.2",2.94533052330336,2.56530958297691,3.53072000869378,3.28525424255145,3.02456436335583,2.794669550416,1.70137605623538,1.94138430351839
"T27F6.4",3.92682493541148,4.1121246078086,5.83147699990483,4.46387090541592,4.86636402209807,4.6718368286812,6.74897102398335,7.66444728454797
"T27F6.5",4.41377684469739,4.45588610498791,3.67208584437236,4.32734964204606,3.6564963705535,4.09224973036652,5.79499282898163,5.01482391419616
"T27F6.6",4.23614051190566,4.20291916881709,4.19096245569146,3.94367757580682,3.89616526565315,3.93976255128121,4.46783375497769,4.68216874669552
"T27F6.7",4.78556101359429,4.55021731533686,5.13999330190336,4.98658841678446,4.8926630235787,4.65491093776608,4.86900276467525,5.88732054948833
"T27F6.8",0.66227934187019,1.33502011968407,0.106278092788846,0.787913004204597,0.946088521396417,1.65554417512852,2.24472573610179,3.37557191350268
"K11D2.1",1.59292340835905,1.18278127155919,1.73822740036724,1.08825016813945,1.13100991944379,1.32112573336745,2.43408640642684,3.2608281012902
"K11D2.2",0.849450090436984,0.856786546288081,0.968602472327396,0.653423282804153,0.635783175252092,0.911889423626251,6.70771803548291,7.20704361318047
"K11D2.3",5.38745560159144,5.19812871891077,4.98866196698633,4.45457073742698,4.68303951363052,4.89806320486124,5.49139136003484,4.89746310628069
"K11D2.5",2.36324678507659,1.75077798885349,1.26253538750526,1.22268711322373,0.97200220058407,1.78900720161557,3.4183802253887,3.19606561714747
"K11D2.4",2.05769979785424,2.22820916737026,2.10638852410167,1.67960845846608,1.85760285997974,2.09231908700461,5.28869446282272,5.82845387393049
"K11D2.6",0,0,0,0,0,0,0,0
"W02D9.1",4.87688524721991,4.32227430015421,6.20748488911747,5.26226401141755,4.87848013113858,4.27128373038931,5.58910429797894,6.89613861863421
"W02D9.2",5.90384329303626,5.73703231726889,5.52879320680638,5.3703630908675,5.4410219398887,5.57712363932014,6.35593950788817,6.31610409763365
"W02D9.3",3.53566730090121,3.29980292726692,2.86814940752323,2.66941234001368,2.6039550491528,2.99369066329737,3.93026424523502,4.51027204488875
"W02D9.4",1.73236472467868,1.30027018363628,2.09642379289816,1.466376535234,1.92769927825233,1.79124729840043,4.17173524902033,3.35385396980664
"W02D9.10",3.3042876112086,3.28693731719835,1.33094841992226,2.65158675285247,3.05560521596452,4.02176397429166,3.94151013389545,5.40763487173564
"W02D9.7",0,0.649025845354868,0,0,0,0,8.1967742315582,9.90597058423516
"W02D9.6",0,0.516327865180664,0,0.826419541453754,0,0,5.60902503952306,6.53053275027408
"W02D9.5",0.468079654245213,0,0,0,0,0,5.54166351215451,6.31785213915084
"C49G9.2",0,0.420793894670163,0.517907568641651,0.630163138010189,0.536639808480163,0.551901833126222,2.38162946703366,1.75223906313241
"C49G9.1",0.245059928678229,0.697340590220084,0.566202395930372,0.667257245141834,0.303838016554976,0.341124995475221,1.78932862099233,1.86486956015195
"F33E2.2",4.93728788862701,5.4634001244954,4.25727468570284,4.14389948142241,4.70949467219861,5.28627497028626,5.23014535975917,4.83723180776168
"F33E2.7",0,0,0.457244409674463,0,0,0.266910045092886,0,0.430007949096383
"F33E2.5",8.18976526882442,7.84717639093332,8.23610032037633,8.09704713377851,7.88300978961909,7.45983322214965,2.26595290930313,3.64569013172677
"T07D10.8",1.35763082287701,0.966778916553272,1.46792633067103,1.43223253336078,1.08753752000196,1.18480712313812,1.28948038613759,1.74542666670553
"T07D10.10",2.35647345092164,1.83070964476375,0,0,1.46364861134725,2.91866100733374,0.281212770153994,0.557301268159716
"T07D10.12",0,0,0,0,0,0,0,0
"T07D10.2",0,0.140056145948846,0,0,0.14169566970056,0.248052642828968,0.316158488940218,0.365767553149979
"T07D10.6",0.460750950003473,0,0,0,0,0.930470154082874,2.82708529876027,3.2608717487424
"H16D19.1",0,0,0,0,0.126679795578646,0,1.93673403695733,0.155600293275911
"H16D19.2",0.492550550916236,0.864284814190682,0,0.54996482515219,0.542421504666126,1.11667083110331,0.0921707612372561,0.0684297796414328
"H16D19.7",0.873769109869715,0.948629252608308,0.729738954738908,0.90477848362689,0,1.01876946496104,1.13156973026719,0.592408717387692
"H16D19.6",0.721901951606408,0,0,0,1.45633831433642,0.691834285733559,1.651366322294,1.4128086179487
"H28O16.2",4.45738416258525,4.30182173633936,4.0104665645043,4.17663393989185,4.0620526156631,4.41492703871115,4.88117515534928,5.4285645225794
"H28O16.1",8.89137969204266,9.00795791855968,9.4607179945232,9.26688724478848,9.44685378224974,9.12179250576921,11.0366681660775,10.5672811392494
"T26E3.8",0.894886041175181,0.444598163523,1.80216839616847,1.07000455790888,0.696432788698272,0.739708145853033,0.0408652242821907,0.932839774565397
"T26E3.11",0.471345640819607,0.783324217887268,1.46177998767862,0.823233321157419,0.817708384239208,0.345559882918673,0,0.294051939254095
"T26E3.6",0.531582581580624,0.582681239885538,0,0,0,0,0.395553122789238,1.65563575969497
"T26E3.5",0,0.819127786876478,0,0,0,0.343615896507982,0.223289086747323,2.96349077036009
"T26E3.4",5.56130169414537,5.43901468393983,5.01899462484446,5.15620647770331,5.15942736230469,5.33106741235202,6.02716290019495,5.4453559190957
"T26E3.3",6.23863593417678,5.99566540973611,6.39350200724602,5.63375086965033,5.6951642476406,5.62355085737249,5.21922661439481,5.86509481822666
"T26E3.13",0,0,0,0,0,0,0,0
"T26E3.2",3.73105287167219,4.22127389919642,2.52246760190537,3.42782738693808,3.96889253858886,4.29106568848684,2.17830670948225,1.90336611809544
"T26E3.10",2.58489276877564,0,0,2.92779407751805,0,1.34716104995547,0.535855884293231,1.6381016479014
"T26E3.1",0.225325528209532,0,0,0.336925458521468,0.275144156628839,0.164675594349423,0,0.133928427514907
"T06G6.3",0,0.511712937604898,0,0.122571213126922,0.0970427753326308,0.59107521573495,0.223874750051997,0.384150405010911
"T06G6.6",0.753567741097399,0.750669098864311,0,0,0.801305195005471,1.27201124122656,1.58034812300668,1.33244442978888
"T06G6.12",1.55559040960531,1.66254733001676,0,1.69792946567933,0.98344494787523,1.41263521645094,1.70382718123872,1.68916047620749
"T06G6.9",6.38512037562904,6.01658768887734,5.57506419485016,5.25499079007586,5.66419836929191,6.05790077326323,6.42676290174462,5.92159104660204
"W02A11.1",4.75070296710374,4.57345935984961,5.0971936019384,4.61498069204408,4.71672207827109,4.48082089211243,4.65356452809983,4.63159906869057
"W02A11.2",6.54679879137609,6.22067820295667,5.63326844750363,5.93190993752171,6.07745665240059,6.46080152832202,5.71630503984442,4.83178099076974
"W02A11.3",6.31552094614097,6.33151533800004,6.3923912731347,5.91288215266831,6.10349344337658,6.03376876639236,4.13145778547909,5.30560214180575
"W02A11.4",3.91334900979267,3.65346134702097,3.7780298057328,3.43747544777678,3.43309565537391,3.41052699295826,5.09499607193352,6.30881226571464
"W02A11.5",0.946423950731529,0.603339349934479,0.717669185585234,0.908849022689333,0.828876071785197,0.797365824118504,2.36181046080019,1.94428874984401
"B0019.1",3.52000729616574,3.45873764659461,3.68086442237599,3.84118817590945,3.53996525386683,3.27736737971742,3.94410879910795,2.84797085765933
"B0019.2",3.87482646856307,3.73516470856661,4.00606458826995,3.76665876187215,3.57458595908148,3.41987997441104,4.64829861457737,4.50342506621913
"Y18D10A.1",3.51609081084331,3.55739783584825,3.59509781560634,3.04636183698615,3.18861772404399,3.30182758809614,3.85637821616771,4.61853820693418
"Y18D10A.2",0,0,0,0,0,0,0.246338763248003,0.0485044684978832
"Y18D10A.3",3.12293605702936,2.58496971417833,2.88778064415225,2.93290967711188,3.49112194560179,2.82721337198247,2.93294557169798,3.32876323640867
"Y18D10A.5",7.8245132973348,7.9204957778751,8.50204412217646,8.07544171113279,7.9631735311952,7.72930124213734,6.2981249036322,6.51956391972544
"Y18D10A.6",2.84536559744782,3.29527486737604,1.71032265379018,2.13284660306572,2.90283380953671,3.68063941963985,3.53837675154091,2.60274428832166
"Y18D10A.28",0,0,0,0,0,0,0,0
"Y18D10A.7",0.231335324339707,0.291267597276546,0.232977501013287,0.271431652447751,0,0.23530062070575,0.517672789189872,0.335438664069487
"Y18D10A.8",3.99269593170909,4.99687679378893,2.10590599498051,3.38178725858148,4.22980323429107,4.88000956273329,3.4321229360387,2.59004864270534
"Y18D10A.9",4.14961706789295,4.0792842326106,4.0780376298084,4.16140401638112,3.55248774069392,4.00636984264993,4.60145882061735,4.42910038476257
"Y18D10A.10",0.767482766193352,0.210711782508723,0.767181872665388,1.31362897142664,0.743779484565229,0.580034503613226,0.6380209953344,0.966547856855509
"Y18D10A.11",2.36250074820713,2.32394069269779,3.98936611402606,2.96226767458517,2.89284950662962,2.70192825514748,7.15266004635255,7.0660999567985
"Y18D10A.12",0,0,0,0.365301719370556,0,0,0.463940463347338,0.791870736193556
"Y18D10A.23",0,0.0987452256488807,0.200638685691506,0,0,0.228193156221356,4.09824268000358,3.5137181226844
"Y18D10A.13",4.27218746175222,4.66592140462812,4.0176101809488,3.89025211515707,4.11806896469716,4.42846402625798,4.34114606497574,5.10939817263166
"Y18D10A.16",6.41109061738226,5.6703304995999,5.51105366670252,5.82720168323129,6.12464451708206,6.04539928384001,5.69790445225613,6.50102347445986
"Y18D10A.17",7.32605191004329,7.38798283251487,8.48304183381994,7.73679426395717,7.72539352653416,7.23158600919774,9.97424248868109,9.96593431714479
"Y18D10A.25",4.03443583633754,3.99475167887221,3.90851511704592,3.98209003927158,3.58610418243912,3.89011589527491,4.77239771827253,3.66677931131285
"Y18D10A.19",10.7226624007002,9.90439979773164,11.1040548559188,11.1285679328379,11.3703495761211,10.3627767005964,10.2839449159721,10.4173673165521
"Y18D10A.20",7.76583306697354,7.30066371872243,8.71782034270881,8.08261212004654,8.0207466450023,7.82981151358773,9.29047278656895,9.09620649835869
"F08A8.1",5.07499772513591,5.52111357068251,5.61271813962816,5.35574926935644,5.55397480823747,5.3766098971243,5.034444640479,3.66350402437601
"F08A8.2",1.79425781110064,1.81316345726802,1.72209000040062,1.74364852479539,1.77335498478459,1.67777431857079,3.46003480136134,1.75921550089896
"F08A8.3",0.0457517471481796,0,0.0559703914233173,0,0.0967341267917217,0.133741846030694,2.82727232250172,1.07193424509156
"F08A8.4",0.0739756658852743,0.0839041984216019,0.0914352678401234,0.229053811391347,0.080961040785135,0.12092664761234,4.42791452259643,2.57568747944343
"F08A8.8",1.3204211344944,1.43428394117636,1.12783134782781,0.853495905254485,1.25497492228883,0.388974193932872,2.55507007903143,2.11607858492216
"F08A8.5",0.644939766093653,0.619742597656701,0.506067699841527,0.175166876954935,0.139745826860449,0.469636998752123,1.19876443719396,1.22386733807795
"F08A8.9",0,0,0,0,0,0,0,0
"F08A8.7",3.61812116750215,3.39191753473753,4.26722864960849,3.76694492782363,3.74411802940402,3.61006218757607,5.57444669608211,4.79279810142334
"C47B2.1",0.882448199016298,0.817385039685306,1.22482440299587,1.40370946301502,1.51759821604721,1.13249787886486,2.90070454093636,2.02051998051085
"C47B2.2",5.92965846059034,5.55800123749979,6.182519497426,6.31576546381748,6.14791515653874,5.7006061733505,6.58254546576222,6.15693453346394
"C47B2.3",9.13434160432382,8.74900120332743,10.0493176488865,9.2222853423402,9.18898933269737,8.49629056711905,9.72736232306216,10.5568891897269
"C47B2.4",5.09656969187467,4.87651203525437,5.81647939160524,5.12502697793354,4.94717052509051,4.97134581645846,7.55158522841651,7.89421146153777
"C47B2.5",6.77776160819253,6.47406445113183,7.13761622989748,6.96918503365132,6.84768378771685,6.50301632996333,6.97308313962078,7.10867080972106
"C47B2.6",5.68039750255419,6.01290830150104,5.23097150805294,5.59176318080531,5.78664079203218,6.06598798292743,6.58031585954213,5.34546734447611
"C47B2.8",3.49082681491283,3.03417520941535,2.76272299604316,3.50388296773828,2.95507283034134,2.57704204328064,4.19378751046944,3.8196579660733
"C47B2.7",2.76293342987731,2.45617269596716,1.19072230775562,1.58134642612466,1.50298228989226,2.38928044692357,3.13319359866411,3.69707320412093
"C47B2.9",4.82724996224349,3.94029832578939,3.99096393392218,4.55506762419719,4.90749159334305,4.47460476964751,5.22244136908783,5.09570504617985
"CC4.2",0.984084728971439,0.935371486114756,1.51857542309803,1.70874786852977,1.26775151204056,0.660975151724523,3.6989740835745,3.65154542468813
"CC4.3",5.36342692600111,5.07211008910377,5.74134293626082,5.06747093187278,5.00473508091527,5.05964946325944,5.08701723426544,4.65804006325647
"ZK256.1",4.34606334699985,4.44658046894206,4.64983385851388,4.19094665771353,4.30977282051466,4.30683821101211,4.88953195005489,5.30830626193038
"W05B5.4",6.8898507161169,7.7603141064225,9.22641460129269,11.5950383094465,12.7503196757049,10.0871180383673,4.66129355585531,4.84338092070979
"W05B5.1",6.759715115997,7.0590956522222,5.84919114396498,6.72217909635837,7.18785680443336,7.32089078499881,4.93402576972291,3.95239880304255
"W05B5.3",3.1943991398813,3.2669798863466,2.52584587802272,2.83075628565522,3.55699338486249,3.52633177898344,2.26546090075856,2.46702118101106
"Y26D4A.2",0.494388983659458,0.177374407589783,0.270144969955074,0.112948688526298,0.399737667695198,0.351886091708786,0.308996858305852,0.396959546357296
"Y26D4A.4",0,0,0,0,0,0,0,0.180107113679813
"Y26D4A.22",0,0,0,0,0,0,0,0
"Y26D4A.6",0,0,0,0,0,0,0.154485997864921,0.169177171024323
"Y26D4A.12",0,0,0,0,0,0,3.55636810114025,1.02804572670197
"C17H1.2",0,0,0,0,0,0,0.537947059041197,0.102645770151876
"Y26D4A.24",0,0,0,0,0,0,0,0
"Y26D4A.21",0,0.79648063933474,0.566655413868693,0,0,0.825569919274166,1.74420846686865,0.374798011766296
"C17H1.3",0.122565117257207,0,0,0,0,0.0852122476241124,0.0998585702716142,0.189906770391959
"C17H1.11",0,0,0,0,0,0,0,0
"C17H1.4",0,0,0,0,0,0,0.439876285056516,0.274941468962124
"C17H1.5",0,0,0,0,0,0,0.954918407936071,0.868477377627515
"C17H1.9",0,0.131856664354808,0,0,0,0.082070062551993,0.244160049866235,0.13988724636873
"C17H1.13",0,0,0,0,0,0.107128088777214,0,0.091479410727469
"C17H1.6",0,0.145900444381541,0,0,0,0.408235774629003,0.0718621857444633,0.51833067975258
"C17H1.7",0.190456834573665,0.211742392503824,0.115948524385201,0.136915177685016,0.108625483710913,0.253286196983859,2.16514980178606,1.20005230263448
"F22G12.1",0,0,0,0,0,0,1.14212585051731,0.890447470937304
"F22G12.3",0.386743637523511,0.156744788996674,0.320594428420742,0.376501548204229,0,0.191097679304626,0.253648060265614,0.16510155170749
"F22G12.4",3.41283571005016,3.63940583197419,3.13597476885936,2.7317198069538,2.8117073501049,3.07062803982076,3.90526424284493,4.63086556004699
"F22G12.5",3.87325215055397,4.0703893278914,4.04981370658354,3.51485447093706,3.66223968633484,3.82300540625007,4.22833386350665,5.40828387953386
"F17B5.9",0,0,0,0,0,0,0,0.500235059362949
"F17B5.1",0,0,0,0,0.0542162609817861,0,1.50401013681651,0.661930153378129
"F17B5.8",0,0,0,0,0,0.492064419645339,2.1759205493741,0.920602007730434
"F17B5.2",0,0.070777429350615,0,0,0,0.0844125111136055,0.0350771302720293,0
"F17B5.7",0,0,0,0,0,0,0,0
"F17B5.6",1.70184178011958,2.24333395662765,0,1.0260563929627,1.69856077203137,2.48022116831019,0,0.050646011972611
"ZK1225.1",1.12393100831963,1.94302487105693,0.149513018161988,0.936158861159556,1.09157798260642,2.31856269322484,0.0348114084845382,0.0509627289609167
"ZK1225.4",0,0,0,0,0,0,2.92831157167983,0.256817441083801
"ZK1225.6",1.30532269446628,1.40300588624774,1.41565592221268,1.28928560561763,0.682558016384598,0.371575589414021,6.44608911906572,1.49960865982102
"ZK1225.7",1.14949350800197,0.933135231421048,1.1238846697518,1.39395978594264,0.854204752962571,1.3347169994476,1.81004818529669,1.54699567643824
"ZK1053.2",0.0773333867570256,0,0,0,0,0,3.43751806006779,0.696365125712798
"ZK1053.4",7.20206503709629,6.72530490157444,8.0869058110104,7.38688852717404,7.03670113028536,6.39870778441477,1.56363650832086,4.21267049515082
"ZK1053.3",1.53200269939457,1.85157515808081,1.61500659657298,1.55530081480223,1.64947290685349,2.03167749645076,0.0841481019888123,0.198590958685877
"F44F1.5",3.82841832975207,3.01451598025787,4.33441095498087,4.24353961033652,3.2359047056146,2.99829119814859,0.549653400788445,1.671207306474
"F44F1.6",5.95471977409348,5.32730292957062,6.71152243873549,6.91421768011184,6.33680644853674,5.44406405119237,0.870163468084962,2.72341439397732
"F44F1.4",3.57752550802412,3.18307834156099,4.08774286663904,4.23643138864524,3.55467479690726,3.26461899703098,1.6073800303836,2.07547444300532
"F44F1.7",1.90821342121607,1.84149817879376,3.36007065049818,2.11546611972309,2.20006800121718,1.7905635408545,0.392597690590142,4.48988969565878
"M01E5.2",2.48842760140732,2.46690636640998,2.65125379787921,2.35713813809778,2.14372646058927,2.02715051201204,2.61143917131467,2.73423921141306
"M01E5.3",6.31630506728511,6.42365211897219,6.39979145603803,5.95456857075299,6.04317605812275,5.96059047793177,6.15461966155995,7.16884257420067
"M01E5.4",4.73311025501638,4.4764270546225,4.62601853270775,4.23495343313546,4.34797031905509,4.39304545654919,5.38929834639139,5.6826912699222
"M01E5.5",7.55371376061437,7.54954596349802,7.30695483542751,7.54057753906583,7.37026020122379,7.4198001035325,6.39371135435985,6.85207376738821
"M01E5.7",0,0,0,0,0,0,4.48215774050876,0
"M01E5.6",2.02063376164815,1.54798278257093,2.92944826960767,2.01755139058496,1.79697561258863,1.43970291572221,0.229564544124128,4.88971689161508
"T04D3.1",2.43277772312764,2.132096412683,3.49095514002218,2.78687023886469,2.16161362488798,2.13252749079828,3.48933740888938,4.35217941022736
"T04D3.2",1.30394436608308,0.630977589781029,2.28930921677828,1.53383242685807,1.00514843741288,1.17100821896002,0.164325468764296,1.89005751138785
"T04D3.8",1.43727035852092,1.28162704077132,2.34910196738405,0,1.35170181874954,1.79601208538625,3.69707320412093,6.07656764593036
"T04D3.3",0.515861789450101,0.741114008781056,0.353099670217972,0.615059346175718,0.80639335458687,0.978503908728243,1.89110028099979,1.32118347211706
"T04D3.t1",0,0,0,0,0,0,0,0
"T04D3.4",0.230034504616485,0.195677679424173,0.0707414399082174,0.236709350767001,0,0.0813011732531111,0.724419771328938,0.549053029337288
"T04D3.5",7.0283702375138,6.84824735270451,7.39202541923342,6.87928916714917,6.70086968816093,6.61369960396127,4.32801782419393,6.10636297756074
"W08E3.2",6.88567197237125,6.94689458083218,7.0044901562485,6.85143673596167,7.02100215540366,6.66301721455908,4.70793333467494,4.88909383597782
"W08E3.4",1.06737025150403,0.385894833959125,0.596395163400965,0.498148726210151,0.726802450016779,0.470215102363255,3.0107010790578,1.28536670593185
"W08E3.1",8.96943832791481,8.1426891247682,9.56141779142303,9.54590660857784,9.10339535076127,8.24317874483487,8.4822109950376,9.27643385344016
"W08E3.3",7.50037185678902,7.47903649842731,7.89567827425585,7.6244811169354,7.57970060497088,7.34177231501565,8.35249371479505,7.25677480280464
"Y40B1A.1",6.24659810305712,4.95155049611542,5.12698937052956,5.67297402749857,5.76220794134347,5.42870855509987,8.40257296832624,8.77009231721753
"Y40B1A.2",5.21668378460271,5.3473006848225,7.44939629708678,7.78591013449458,7.6416688494588,5.80487960825467,3.54094478549309,5.43121844030987
"Y40B1A.3",5.26179405674416,5.17590777854483,5.16230269974237,5.1094190684454,4.87619767659286,4.98622432855742,4.03610765927267,5.00705194251649
"Y40B1A.4",6.43995053234501,6.23819835229252,6.14737793619534,6.61011830822664,6.56955640791483,6.62128119988023,5.87604784093977,6.59635675613693
"C01A2.9",0,0,0,0,0,0,0.656933803504076,1.02594303870651
"C01A2.5",7.09238717168052,6.53516337869636,6.09809105323143,6.46664832639348,6.49144267136595,6.61222125825907,5.61462151314336,5.68831745846689
"C01A2.3",5.70076151422045,5.6892068922049,5.61700161356212,6.00696221095694,6.02846306777885,6.13162034950689,5.95475931696837,4.83462021030362
"C01A2.4",5.79721535611064,5.21389936663985,5.13449203579369,5.67963773171748,5.430372260316,5.31770564556656,5.49886356361895,5.75375427443557
"C01A2.2",5.4125918628198,5.94627936254841,3.74413956264791,4.84647325749991,5.58411767568784,6.30005781313769,3.74376268446998,3.27122844249402
"C01A2.7",1.46730035112335,0.31248046889186,1.19512078127294,0.436941089340056,0.361972679967566,1.38130552504067,2.2632568041765,2.47630909731132
"C01A2.1",3.13494210700429,2.85067742684265,3.62097342306104,3.60090008113682,3.39885380277092,2.77053730677047,0.307434354251344,0.168740864485243
"W05H12.2",4.0632181717606,4.04637755394051,4.06301966207355,4.03068037698197,4.23354298661292,4.231455449603,1.76205535629995,1.50877850802674
"W05H12.3",0,0,0,0,0,6.43252519759935,0.918085450794206,0.690832746382865
"W05H12.1",2.59551559538919,3.22938950007665,1.7591004264275,2.16212300784916,2.37371780420708,2.96651352693784,2.25205227503151,1.87951757639474
"Y40B1B.3",6.61207378278554,5.80665401423206,7.28042745136429,7.09186905530185,6.504417002555,5.59697687263199,0.107764453969628,2.04283341611528
"Y40B1B.7",9.26150495857686,8.31610952961396,7.22863593754944,8.52046939465285,8.20371505425789,8.26486479065274,6.90411073117604,7.36917854407942
"Y40B1B.8",3.65917105570893,3.63959105557405,3.91720258642199,3.10046639247095,3.30004170099645,3.39654861344477,5.01377488430006,5.44849794432382
"Y40B1B.9",0,0,0,0,0,0,0,0
"Y40B1B.5",6.40320465418798,6.11341713243193,6.60933094275229,6.50706359521633,6.34362989495905,6.21958868051413,7.21562035962624,7.41656110465855
"Y40B1B.6",5.33247164165414,5.26387573257786,5.12396824359026,4.79486290257335,4.77815074125397,4.82518013825818,4.74422030945017,4.84900844212823
"Y48G10A.6",0,0,0,0,0,0,3.45520226352788,2.32386289367243
"Y48G10A.4",3.32383263736285,3.38484970035923,4.01320317675392,3.36532439865656,3.16618196688581,3.20460713781885,4.05305918991326,4.82385633584722
"Y48G10A.7",4.69110978043581,6.1080162877331,5.79470177757515,10.4266840818496,8.18562376369966,5.88470780386838,4.48394472748251,7.99899088774064
"Y48G10A.3",5.75165920231176,5.8215877746164,4.62900100293107,5.09412625866712,5.8307623691386,6.06593199273269,4.73930807086039,5.74576708370641
"Y48G10A.2",4.74486074065273,4.54150244937792,5.19757449609297,4.77537192422855,4.80762797777696,4.6071113034181,5.03001377573182,5.25249135251372
"Y48G10A.1",5.79981779639564,5.54241902821491,5.45457073742698,5.33788945585985,5.03944111749036,5.16273370789251,6.08561585846429,6.04855880260353
