"","EE_50.480","EE_50.510","EE_50.540","EE_50.570","EE_50.600","EE_50.630","EE_50.660","EE_50.690","EE_50.720","YA","AdultSPE9"
"Y48G1BL.4",3.5398164060519,4.53424840339346,3.92442298273524,5.04641684557734,3.89305150273685,2.7637854793669,0,0,0,4.65997021258636,5.77151059806044
"Y48G1BL.5",2.46044901559012,0.949122515414293,0.851106568080273,1.35782784968741,2.06117826233628,1.19852558456121,1.13193184508167,1.68137279932692,1.15991330547822,3.88680374282413,3.98685687299395
"Y48G1BL.6",1.19175213410285,1.04114483637376,1.25184631679504,0.926613572177573,1.88233393717581,0.666904716117715,0,0,0.770497558014809,4.19096245569146,5.03010208498614
"Y48G1BM.9",3.57798464951267,4.17143102991809,4.55054979597221,4.59722722875553,6.05083904142409,6.14126928494613,6.22170311218309,6.65601291235284,6.33983931621511,3.06501387434336,2.48888514694265
"Y48G1BR.1",4.23524454928867,4.79088148672999,5.90369871123536,6.10198197206031,6.62566355268647,7.02456347689392,7.17626292508938,7.59232247912415,7.06397743500601,3.14142625104575,2.86244544001028
"C53D5.3",9.3400948840365,9.05736903706797,9.96351891849808,9.47613659978621,7.93735027780664,7.08780225897709,6.87059898437248,6.2226345676816,5.67591470385992,1.07896499998144,2.93819732646216
"C53D5.2",5.39906852891528,5.61361710413761,6.25551395149789,5.97248818114137,6.03842740183971,5.98483084258546,5.64598115654894,5.57638910877447,5.49333030072155,1.64601054391105,1.610284294426
"C53D5.4",4.03710103600777,4.0518071070133,4.40156220725607,4.21151845010149,3.81445813724532,3.82072019070201,3.72535944065548,3.64230879113696,3.63776092962643,3.00426766569544,3.54065967401973
"C53D5.1",5.08806949424504,4.94780639901126,5.20640489083008,4.82392764846665,4.78729663080841,4.87457075875899,4.8342308441766,4.75658567648294,4.79508117225615,4.43602854647554,4.6758667293991
"C53D5.5",4.09059941248393,4.17068622296477,4.56032366208236,3.97574022747236,3.95996485027321,4.08112654829565,3.91730762671784,3.74107861995343,3.73978330955093,3.45135092281699,2.99740984202736
"C53D5.6",6.14985684143391,5.96150294434575,6.21364862186591,5.90009877592898,6.47398817366107,6.19571570634079,6.11642922069531,6.32217152913632,6.20434029457419,7.57018966745085,8.37100119154167
"Y48G1A.5",3.71815335883075,3.82092437503655,4.4571805706639,3.89008670362672,4.33534747519481,4.26098913878607,4.16966849952309,4.29824040129387,4.13606831219318,6.05081727967674,7.07531869255335
"Y48G1A.4",3.91055039503224,3.54631417920801,3.65889695712685,3.2210634995298,3.33602053630938,3.16816704886623,3.08938289334194,2.87584688935643,3.02137845092801,4.26843439357638,4.05739828223666
"Y48G1A.3",5.03639783115816,5.34642863159338,5.38816886802463,5.25868474219794,5.16174259960314,5.00904702750349,4.90176474196705,4.75517601232159,4.42318820070212,4.40057891465613,4.44263170736958
"Y48G1A.6",1.81517371352458,1.60087867830052,2.32099581273138,2.23275284076896,2.15440174286978,2.03894883028035,2.23950497179776,2.17012055351629,2.28778845950907,3.670262507814,4.72404447455583
"Y48G1A.2",3.18281463541069,3.45298939425982,3.99278655496464,3.73742718272906,3.4149595014698,3.78119182651538,3.70682889599738,3.78972925137577,3.83222166377903,5.69600216201538,6.26928567081419
"Y48G1A.1",1.01035735006125,0.945035305631236,1.35117034772528,0.922999292173135,0.924601605360939,1.09350609098582,0.997948472391074,0.665692012810418,0.644946224500381,2.60409505201058,2.27901657447196
"R119.7",2.27710696477788,2.4852645148479,3.44579422879529,2.97949310544025,3.38932726044721,3.34161577798928,3.22287409801213,3.38448918147521,3.49509391442162,6.08881367443831,6.85566585164883
"R119.2",2.03493054576761,2.03160339800158,2.06104343344719,1.59611937178574,1.73503686491336,1.87208407764759,1.76702758742086,1.88066201883678,1.56106702691126,3.33589623656005,3.79884891004261
"R119.3",4.22032221507853,4.05595915022828,4.57336240698105,3.90055771216808,3.87012795020021,4.01291723800033,3.78434693210579,4.07534436686219,3.71728708275245,5.02209700485183,4.0958991093372
"R119.4",7.99234357971379,7.74230269843819,7.86199257209974,7.37554341747719,7.47368140013054,7.06716542701711,6.82550581109509,6.96723778882022,6.76155123244448,8.30291761229988,9.52595140006704
"R119.6",4.43217105296145,4.41673842550133,4.54123603685805,4.11435036555973,4.15451030127605,4.07972796811302,3.9117586824068,3.77819806108979,3.63563832103828,3.99665990424203,4.70549139374708
"R119.5",4.63806224922221,4.02416008020848,4.08820097279489,3.69088637002888,3.24363861833442,2.97382798491386,2.92857309152014,2.39784402470432,2.60990858305231,2.55684138002839,2.72944400683366
"Y50C1A.1",5.85739882485504,5.63060350226779,5.72836136189329,5.79039150813682,5.7963303904925,5.766449400826,5.59073075090221,5.47758667063004,5.47935345413276,4.81615423510992,5.01181763304537
"Y50C1A.2",2.66806237817076,2.80870424122709,2.99201063564312,2.81542377397002,2.84685432064763,2.42283579206593,2.09296174601481,2.18132522078602,2.41700183337313,0.395866754531133,0.395586024424731
"C07F11.2",0.176292131004461,0.114075524460458,0.346387355523019,0.327627585931927,0.791934065065911,0.910905314541831,1.10524895979474,0.963169276201707,2.03710103600777,1.02505715185491,0.397997863093199
"C07F11.1",6.33022314242587,6.24185924653387,6.50158882098581,6.23392639658671,6.40535253227983,6.19437274113122,5.97487801341583,5.95326523901484,5.56480493828889,4.40198536304195,5.22925720313777
"W04C9.4",7.68535852535267,7.43906622957695,7.62968446806213,7.00764403087801,6.45396032843877,6.66787793657824,6.351767885573,5.9174317553901,6.25393066500622,6.54722307918933,6.43824127830233
"W04C9.5",0.469891184550409,0.629448949607713,0.682109403059579,0.56096923763027,0.51761635581507,0.692234349725278,1.06004738366994,1.42972842977941,1.17030966883318,1.1349765957209,1.72718857758287
"W04C9.3",5.56632199674373,5.72446201066457,5.67075820776627,5.26338001012181,5.1201611389611,4.77772479287386,4.44101861892424,4.22305178836844,3.53318954460032,0.488009000087124,0.430875078163141
"W04C9.2",8.4377229476885,8.62552621187986,8.86206698513077,8.26238617456117,7.48082250741101,7.71082709266897,7.65087224033712,7.35781588811257,7.62076233814442,7.80698776097785,8.10995598704625
"W04C9.1",3.86349249361501,3.93757038411595,4.25658046194351,4.06654561280173,4.64342908882856,4.87253329685012,4.94149604895097,5.47357263406254,5.40745472880634,4.43777370738622,3.29654550819512
"Y65B4BL.3",1.44462466518895,1.66516989109958,2.20543943422495,1.61969001901429,1.67276023465377,1.62825567152817,1.83520861110043,2.04218904626578,2.10282943073286,4.51485447093706,4.99759049165737
"Y65B4BL.4",2.78569491863882,2.73939232913605,3.6240540911101,3.23129722625918,3.11639969238025,3.10804766137673,3.0939910949721,3.48215128528078,3.3124226712221,5.48176391873535,5.94160168268292
"Y65B4BL.2",3.45389812132495,3.63439578459434,4.26153833709575,4.01073508945375,4.15741565755286,4.04815770034969,3.79399989430343,4.20442246564176,4.00620824543549,6.76912375598532,7.33854029640931
"Y65B4BL.7",2.07437869832659,2.14145568028826,2.38007554451709,2.47751932179016,1.64984535230601,1.83838304550327,1.63503460521373,1.10825010955047,1.19140472885276,3.39173060746826,2.32055977130069
"Y65B4BL.5",5.69522272257773,5.64011765525589,5.80190620067037,5.52889007675229,5.71450655315198,5.42414276870723,5.43796008833447,5.71750644233093,5.70952499948155,7.3527055668799,8.06728376403878
"Y65B4BL.6",3.76519524876384,5.90220867486204,5.64371191305668,6.73191635282861,7.43841761801064,8.26072198732131,8.94333238711298,8.58350780147003,9.21370450868073,3.76432492133117,2.43381408445803
"Y65B4BL.1",8.21248179401987,8.58065052021993,9.00910358940579,9.14833421229508,9.48293901321638,8.98539796252964,8.66230876944724,8.41292968183418,7.93900907552643,2.09547551170757,3.52531721225445
"Y65B4BR.8",4.87400016581901,4.60876785328966,5.1987809354223,4.8409465690358,4.63529585941453,4.59462617592024,4.75776467803707,4.73352246444991,4.87396080626204,5.68693187053179,6.52223626312158
"Y65B4BR.5",9.57231937293419,9.67216542129042,9.76207801912346,9.68680514179071,9.42480454541865,9.26867766690426,9.17409427092293,9.33490341878384,9.38368053532418,10.5034978154939,10.3810562028391
"Y65B4BR.4",6.85163661924052,6.73450640943025,7.1294994049724,6.8662280010348,6.95517328905592,6.82578562746479,6.6579829188982,6.80444082846231,6.71355835640479,6.39112155138686,7.17681143473572
"Y65B4BR.3",4.50461403690479,4.39464446702113,4.53917122133458,3.9333649054337,4.75703925265063,4.53910296376746,4.6927396291484,4.9235200300131,4.80578771651903,4.12155423812539,3.6800092252282
"Y65B4BR.11",0,10.7557221536423,0,0,0,0,0,0,0,0,0
"Y65B4BR.2",7.06411759617084,7.53901143150638,7.21194668237118,7.45539298268222,6.58092180973715,6.48364328832826,5.73629638915709,4.81577522009395,4.59027265409522,1.15618301201753,0.459236448143573
"Y65B4BR.1",0,0.216550472535659,0.237061930498142,0.224216894733973,0.364119663161357,0.511169449952466,0.35028224121446,0.937651732558308,1.44897493360923,2.33932840106354,5.87589061958986
"Y65B4BR.9",2.08146234676327,2.74255170091935,2.16565150696661,1.78472591894122,2.94820835115583,3.62882024586343,3.28685897505055,2.06129925189397,3.3968362787732,0.806273732339326,0.56467765218867
"Y65B4BR.6",2.63019110164218,4.48166706084546,5.0070609153655,5.9005045796554,7.42886262048307,8.37665504010617,8.87512269104256,9.35961121306878,9.31582432299519,5.29596908443042,4.05451858120854
"F56A6.2",2.14268789960966,2.001834662383,2.20122294819914,2.17317221711056,3.01776872483614,3.73624767478611,4.23545901834495,4.39256472073227,4.63521458539948,1.90897426540471,1.6815617079354
"F56A6.4",2.71472029230381,2.44491880099301,2.9973863559139,2.36712220725094,2.60132331644985,2.51647411332136,2.22674587677565,2.03477563721436,2.38879845467926,4.61293630052212,5.21042393385324
"F56A6.1",1.48913185285272,1.78927018643171,2.00841158976451,2.35611845012862,2.34900569143868,2.73925405655682,2.75497512986766,3.05070367802626,3.15818189032724,4.24848929580373,4.1694680756623
"Y65B4A.4",0,1.27055884248623,1.4475950647847,0,0.819826748628125,2.03680924760072,1.14725459147213,1.72021278718112,2.47767473744621,2.31897042575559,1.81524340685769
"Y65B4A.6",6.4119532619526,6.21109788017114,6.20740679701149,5.2202564250933,6.07238453448486,5.42264341057384,5.47954747428434,5.52178572090301,5.09520711259171,6.31920966194432,6.88299756644573
"Y65B4A.3",6.59085797420507,6.41577387476244,6.13413672532002,6.21511359866731,5.54636048676764,5.6768907787418,5.76507587515611,5.4900405744569,5.57626513875608,6.07256889815723,6.12575647339637
"Y65B4A.2",4.1574479962743,4.58371162289366,5.15563591061871,5.04893364519792,5.18738374780394,5.28141635926256,5.35065282345467,5.26573317622163,5.47698430490348,2.06468284653549,1.83096108215749
"Y65B4A.7",0.775387728090428,0.287913133331367,0,0.453142469251446,0.462052318796433,0.317360802444601,0.646465913889183,0,0,2.97267059989877,0.927471734596053
"Y65B4A.1",3.73611776175452,3.00592630473665,3.06470353799887,3.31533146172373,2.8571947608703,3.26728708776724,3.27216058204633,1.83519243834108,3.12623282287868,5.09741696359447,5.18533138059603
"Y65B4A.8",3.670432481271,3.71950108323452,4.14971460770081,3.31875645283862,3.73361465307492,3.62871527975303,3.44827591214628,3.04595837654997,3.01771884773878,3.98094840282061,3.74376268446998
"Y65B4A.9",0.463527250484483,0.69883988141009,0.776210975212781,0.921191036563078,1.2907900447408,1.23205285507838,0.842333647029488,0.735113139100216,1.07377911075669,2.59614323127509,0.355135825859624
"Y18H1A.14",1.04894061809089,2.41023797374301,2.23157986548173,2.94775030376108,2.36446877863735,2.83670178839194,2.3323355771949,2.04442909335976,2.45003405216013,0.0307418830163865,0.0670531226616953
"Y18H1A.11",2.12323246203118,3.01702573390259,3.54794331129035,3.7569592201589,3.68908665491861,3.9902741833186,4.04383441999994,3.80169672032129,4.15132306316231,2.66301664509469,1.95604921582086
"Y18H1A.1",0,0.061238412698963,0.099688802693591,0.09388099478416,0,0.134408773656672,0.220935388233112,0.180767844856306,0.0778941843161975,3.05464186688315,0.386521826795998
"Y18H1A.4",5.71841916838274,5.59507095419545,6.09067773945974,5.3287036463213,5.33034685617367,5.21394601202253,5.04654780997211,4.97336789777645,4.71779155992887,5.22178430027756,4.87316846683311
"Y18H1A.2",4.79424429241362,4.6027894133249,4.85405550879923,4.76903116318462,3.94607579151515,4.30642265989723,4.5031197177782,3.18119321341474,4.18087189198408,4.38770718024923,4.90325523667446
"Y18H1A.3",5.00043274360397,4.90859677544947,5.12484506325342,4.63961420685207,4.98245973579697,4.82993579431273,4.59527687889902,4.55782667514965,4.1852481149064,4.34418226346131,5.0851229301112
"Y18H1A.7",1.62050664949685,1.40743977253303,1.54951146358843,1.49200697559395,1.25116159721404,1.10362520221154,1.54464364372404,1.79528901744768,1.35403458183813,3.97392347363668,4.46237957184102
"Y18H1A.6",3.12625430241021,2.77080367974284,2.93106651828352,2.43945558904936,2.14791556344802,2.14281531052608,2.21808057003285,2.20229860223819,2.05647948410697,3.75595576955096,4.79311555527435
"Y18H1A.13",0.898141779933984,1.19831184078602,1.93636091495956,1.49288377413388,1.71719274787828,1.50519989621027,1.35712405891721,1.10956115195305,1.09670714388561,0.321377457391442,0.315944098533894
"Y18H1A.17",0,0,0,0,0,0,0,0,0,0,0
"Y18H1A.9",4.17877040412474,4.42596947526876,4.74985066051002,5.28411801880852,5.5117811121286,5.65410610772749,5.72166794969533,5.93113225083842,5.96292838610505,1.5445694626881,0.864501942657831
"Y18H1A.t1",0,0,0,0,0,0,0,0,0,0,0
"Y18H1A.8",0,0.42679825190726,1.11887132347866,0.644470993091377,1.47708147767867,1.72582839166185,2.02821197024196,2.08328486286885,2.46290040557801,0.810846138388963,0.40346624969799
"T06A4.2",0,0.67770487287772,1.18185312951683,1.14703962893028,0.333626383795133,1.88096365553837,1.72100947900369,1.26626482780374,1.74342448710063,3.25733654595703,1.44622975817806
"T06A4.3",1.74859003931106,2.99707558056718,3.89643655274114,4.63483137478888,5.28774931206976,5.94113448830878,6.23315755690154,6.44603285958176,6.44427447264507,2.26036897050531,1.02241752966244
"T06A4.1",2.42415083278844,3.49836576786697,4.11648120569686,4.64751023302745,5.417896385647,5.58440936159704,5.56483541701035,5.09253305659588,4.95349340708145,0.500498188463802,0.288758976320012
"T06A4.6",0,0,0,0,0,0,0,0,0,0,0
"T06A4.7",0,0,0,0,0,0,0,0,0,0,0
"Y73A3A.2",0,0,0,0,0,0,0,0,0,0,0
"ZC123.3",5.65876274403806,6.16656080483293,6.35696073038077,6.44755109611975,6.79987735908295,6.78033634871434,6.65516718618203,6.01471235152137,6.07910285910062,2.80826559344456,2.94930333619571
"ZC123.t1",0,0,0,0,0,0,0,0,0,0,3.86170728658586
"ZC123.10",0,0,0,0,0,0,0,0,0,0,0
"ZC123.11",0,0,0,0,0,0,0,7.59938474890693,0,0,0
"ZC123.7",0,0,0,0,0,0,0,0,0,0,0
"ZC123.1",5.07416287550701,6.25882793287345,6.64089707498648,7.50095338790765,8.34528104318199,8.36948829491305,8.31490947057726,7.91390664617091,7.58275920638908,1.10344392579905,1.30243019195218
"ZC123.4",4.5820079638401,4.80981056502119,5.12506418492882,5.02295808745881,5.2312787913429,5.09038769667402,5.16590792028095,5.23882124544684,5.03601971687454,1.85035938803356,1.78005807789837
"Y95B8A.8",4.67815080034041,3.72896534946904,4.19671719330696,3.5350824858989,3.50240698665329,2.76374936778073,2.60031257693468,2.42232451201833,2.47977897085649,4.80821513009901,7.53082767128021
"Y95B8A.7",4.72207797475789,4.47280616901477,4.3603923715969,3.95053373521522,4.35818524393513,4.28136442599512,4.09338270158771,3.98475338721926,3.80217253299368,4.73939989053555,5.87364097004911
"Y95B8A.10",3.66334461936608,4.18950041015687,4.23040286136887,4.2320697446963,5.12720816678651,5.13070440163214,5.20116334041507,4.64395428970215,4.80275674041647,3.86529529308502,2.86124475612022
"Y95B8A.6",2.32418846904089,2.26478561590541,2.88152758614653,2.24629254539838,2.35656077899842,2.22954485657426,2.39460194118862,1.94701899613326,2.76300356766831,2.85435278472802,3.46261514807697
"Y95B8A.11",0.907579846806752,1.2321388365289,1.81939841926077,0.96061549739585,1.25052506194434,1.02412106443723,1.07113109461733,1.3260828391197,1.1216652964626,3.76891475237469,3.67039848818162
"Y95B8A.5",4.29650145845569,3.92752672760161,4.56866451371474,4.22834156044584,4.32764425511443,4.17686527716913,4.19623719593423,4.13572364886353,3.838729951921,5.21919950418402,6.23914596037315
"Y95B8A.4",0,0,0.176307451903812,0,0,0.121400333604698,0.13687253458755,0,0.264529225012043,2.59243311673749,0.818303312568624
"Y95B8A.12",1.16585406922746,1.55435800200263,2.09181152233275,2.02358537762185,2.74875532389103,2.94208092792767,3.24853939009311,3.58448152220665,3.75194568161502,1.25356577157292,1.19644337830617
"Y95B8A.16",0,0,0,10.4901990604562,9.22371938016044,0,0,0,0,2.53029302402452,4.02120430982809
"Y95B8A.2",0,0.220533032420103,0.632398517554169,1.48823220067296,2.30464537557969,3.86672997874109,4.9074435227366,5.9821562264757,6.86040417908167,3.40937735776754,1.95261313134312
"Y95B8A.1",0.388055044702097,0.257803580697696,0.18630657945388,0.516752448132532,0.763601938163023,1.99729240763651,2.74123397907831,3.45416404618883,4.20170442604915,1.33509446020517,0.443092069204696
"Y95B8A.15",0,0,0,0,0,0,0,0,0,0,0
"Y95B8A.13",0,0,0,0,0,0,0,0,0,0,0
"Y34D9B.1",6.2205776065909,6.10900109465585,6.08869285076746,5.49863064211692,5.7044210517973,5.31067821264375,5.07513467996812,5.00579968286409,4.86299682431827,3.11595877523187,2.89359908067816
"F54A5.2",3.9126498648972,3.20063931338292,3.11160560442855,3.04086262983402,3.27908791276174,3.92914713186658,4.41777151920651,4.79226712084388,5.2538569375038,1.5358290163976,2.01809288394447
"F54A5.3",5.24024944476435,5.15381344108459,5.42741174445727,5.30492714382915,5.13607651745943,5.00954424828454,5.02014657311178,4.6326579232137,4.98858471703806,3.34012355467495,3.43256929254346
"F54A5.5",0,0,0,0,0,0,0,0,0,0,0
"F54A5.1",1.43183152705205,1.35466090463447,2.31346354588161,1.84030208615673,1.88955141870402,1.95673322183105,1.93725775250975,1.94533426933237,1.977411821017,2.4090079770778,4.27031962428917
"C54G6.3",0,1.21928935321467,1.92845370790876,0,0,1.27960798118136,2.17499117637369,2.4583846291446,2.84106133734586,1.13588942579026,0.898569803448396
"C54G6.2",1.48153144887409,1.5234967196759,1.69678618719151,1.78739485030878,2.21613819802311,2.14581112244205,2.05049821477495,2.10975837409943,2.07914937824555,0.496628008400989,0.300510344324614
"C54G6.1",1.8491025489775,1.79142652268352,2.29570539475762,1.79366286900354,1.49581282444268,2.02659116322102,2.23503770964215,2.29505294131242,1.71678023457856,4.42087983968884,4.68401639399285
"C54G6.5",0,1.5789918322676,2.22359553939678,0.933106519598417,0.840592944702362,0.618933049782521,2.88328453922878,3.04566313271042,3.72874772542976,11.4131783388957,9.49021310267977
"Y34D9A.11",0,0,0,0,0,1.27980407259562,1.69127061450934,2.37964591236911,3.39678148979936,7.14213769828776,7.37403962758151
"Y34D9A.8",2.58752341463831,3.60153013348857,3.91122179072608,3.42553718456234,3.91886323727459,3.1928080481927,3.71263979793085,3.12461267522855,3.3352474180737,2.29816560386328,3.12736584464631
"Y34D9A.6",7.20123196758353,7.63449162572192,8.00494514371837,7.60398233891144,7.40012801480873,7.38404980679516,7.72960714918943,7.58126838323182,7.93171260080712,7.4448078446426,7.72265727818156
"Y34D9A.1",4.8168300688267,4.93813050323872,5.1661771454013,4.7195394146996,4.43719444146808,4.6177040074818,4.64928204877798,4.78688905293145,4.42370589694824,5.38448849073954,4.80246725126257
"Y34D9A.4",4.04258305658464,3.7482035858847,3.9290713640476,2.97503398391896,3.16518357588094,2.84751993685738,2.91046788771991,2.86861565592803,2.84745178545459,5.52579953355814,5.91891808248984
"Y34D9A.3",2.12160562438889,1.98804112398343,2.4564171735446,1.73802414388598,1.60558915131111,1.64763225893539,1.7679683014204,1.51837902740787,1.63887086532184,3.82845895159877,4.01488192337782
"Y34D9A.7",3.2434086046964,2.8734785645229,2.78956650870003,2.37304957401341,2.84348142543246,2.67556755853473,2.34306665209895,2.39878541193821,2.23245508134766,3.15945481196179,4.31639196441049
"Y34D9A.10",5.94925477085653,5.89209711365374,6.26046419570211,5.85194138793203,6.13186313255298,6.04077410025934,6.06797422835183,6.17024756802001,6.07992845765867,5.31491762528977,6.57389405276652
"Y34D9A.2",1.00956932875667,1.31991268552701,1.50281430469616,1.73117455061204,2.79221817750327,3.30838563253252,3.72668955573079,4.023929517164,4.4380133356117,1.39424522356224,1.17136697561622
"R06A10.2",6.22032801993319,6.58987881410096,6.71777237108988,6.7687665795756,7.08522280420113,6.98765057412282,6.86992074510971,6.93129302288383,6.45410020236374,4.17607538668438,3.85583027468377
"R06A10.1",3.65767430024491,3.99737370938675,3.76107247078864,2.69904073563883,2.34294437980668,2.0940367141349,2.02977089740652,2.12556845177803,1.92531587479002,1.29695070270442,0.590993806373495
"R06A10.5",4.60638090854077e-09,2.59320098163286e-09,3.35732445575023e-08,3.02915432536044e-07,0,0,0,0,0,1.3184151871185,2.31520812593364e-08
