"","EE_50.0","EE_50.30","EE_50.60","EE_50.90","EE_50.120","EE_50.150","EE_50.180","EE_50.210","EE_50.240","YA","AdultSPE9"
"T12F5.5",7.52587312035781,7.08545652504774,6.91639304213724,6.70717964689227,6.81494769948146,5.03815520102597,3.802989323543,4.00142395838908,2.69227542144479,6.30227334903893,7.2326799414372
"T12F5.1",5.81477598714172,6.48918003267662,6.38181978364114,6.21252070348947,6.49096476394526,8.6841559945596,6.16327933256602,6.53431533452262,5.29550263677455,5.03494638775032,5.02378317919477
"Y8G1A.3",0,0,0,0,0,0,0,0,0,0,2.70684878336785
"Y8G1A.2",3.73846521733978,3.46302077255547,3.0958417368608,3.80241038049522,3.19069702669999,3.43122713365487,5.0789897558401,5.09723574829402,5.93377326089226,5.84408681825747,4.5859239769586
"ZK770.3",4.06615809365011,4.0386293241,3.47453987721534,4.13450025002982,3.50866950418168,4.0632181717606,5.79150935429116,6.46289811589144,7.28616960248274,5.91419375680464,4.63190749664756
"C32E8.12",0,0,0,0,0,0,0,0,0,1.22830153591359,0.566367057615072
"C32E8.6",0,0,0.165086111341528,0.347601031185717,0,0.085628604377451,0,0,0.544685183438153,0.758066902079395,0.262025368767379
"C32E8.7",0.609156393744599,0.494884570072939,1.16886022026677,1.81260501161928,1.22378703925156,1.65817034393043,1.85855000122298,2.15088132271988,1.48406593017939,2.04059790147538,1.658997465987
"C32E8.5",6.47350444816676,6.53295275220708,6.43838767505112,6.51872081422239,6.49573033428188,7.22747154635928,5.70970143648385,5.96383937551784,5.07088302296239,5.54781687257475,6.05931200996183
"C32E8.4",0,0.365325238623273,1.8296385172867,1.01690988548958,0.227218604901587,0.664363596919314,0.62555666175692,1.13193842814616,0.438162949941429,6.36569603616264,2.79683859840087
"C32E8.3",5.77552468764195,6.01877213504696,4.84415462652794,6.01930382868017,5.73500219349531,3.73859491916706,3.59956774395777,3.31187652868743,1.63303589728537,5.80972569115135,6.23741075271918
"C32E8.2",10.1501661513943,10.3057995646221,10.4399347459764,10.7699122074366,10.4067577377107,11.8872472753733,13.2948791703189,13.2006396443919,13.8711255559739,12.8320869752138,12.0184888280655
"C32E8.8",6.76682039961706,6.28742796747041,5.54064417721652,5.1623349291049,5.51729144306947,1.58695684975412,1.08837908591176,1.45506019425576,0.611045814010926,6.02803201959782,6.792451945081
"C32E8.9",2.9910020421048,3.12354039378783,3.77300465882829,3.13492896822871,3.11656604119653,1.62353915217348,1.24713761153359,0.522027618342735,1.23302905744518,4.39437008476461,3.97102846011316
"C32E8.10",5.0630843964945,4.2508933773029,3.98303006928514,3.93655314137344,3.60609868841314,2.01687423795243,2.56696124231449,2.49343214324071,1.71559030688281,5.7331455143767,6.19535547327366
"C32E8.11",2.69802729179188,3.57370171351958,4.02797674769525,3.72459570583569,3.94202648692415,2.58596242268327,1.02660886745536,1.69516536147107,0.384619033906053,5.11184927556929,5.41498452434772
"F53F10.5",7.69088497360504,7.50681137011771,7.98654177311217,7.26931372634803,7.65728986339015,5.50764560685965,5.78635066464091,5.378254967173,5.15876518292203,5.43275233896174,6.7689121065653
"F53F10.4",8.34688156242563,8.04403886661661,7.74994985414683,7.96930592964265,7.58391015187168,7.41546291887567,7.84624256510951,8.00240999172992,7.83926678650489,7.73264230882794,8.24531025607533
"F53F10.3",8.21725495484502,7.72076411635366,7.65128853211714,7.28327359892062,7.67224145735574,6.78238235293342,7.2173761418587,6.90961711570622,8.3670127938368,7.55542506545534,6.99960545913116
"F53F10.8",4.28601615840948,3.56265761637737,2.9975471378091,3.67716993881825,3.51941609729334,3.93253367488182,1.66788304450903,2.80529658347761,2.36746891955164,5.43174663308815,4.7135913476245
"F53F10.6",1.21455381896313,0.00126278781710996,0.0012440231228143,0.262922592635308,2.35140063080511e-05,9.62457563766672e-05,3.30016485497316e-09,7.59645102879862e-07,1.28485759117728,3.95650277777004,3.11160130853951e-06
"F53F10.2",4.38527226297401,4.78920757534734,5.37983926266889,5.2652455942464,5.21164303987264,4.92928918580289,5.04584046096147,5.2810193932537,4.75548582935078,7.21193695123109,7.53738926143478
"F53F10.1",0.237446242182937,0.760160469126368,0.933853596532578,1.11058374034162,0.398378829906731,4.18176250831853,3.29467220716008,3.93187212658906,4.21768051874097,2.27860631083548,2.42294071661349
"T03F1.5",1.02361021518265,0.282993646133184,0.567703142531446,0.664543823661095,0.487793995443949,0.240432793395964,0.245114706961621,0.271800943142203,0.442671779279511,5.42092025093732,1.50474749649957
"T03F1.6",3.84766625105236,3.87643836358858,3.78541454071955,3.94002576362267,4.06192305128405,4.46585695514509,5.26794772382071,4.8858866867282,4.91864860551865,1.93416545655519,2.24918135380434
"T03F1.11",1.10026453130236,0,0,5.55138681527192,0,1.10235578873377,0.467528865135687,1.38494499489434,0,6.18064119633063,5.57107606754931
"T03F1.7",4.36136131604763,3.81578034258224,3.30900151648842,2.8107844567256,2.80236074599346,2.29034772547632,2.88889323268745,2.83802798512477,3.25983137601196,3.92677750470549,4.21786660290838
"T03F1.8",6.11244576235624,6.15447992194817,4.96471745013723,5.42780727796182,4.99657856225487,6.77774845997228,5.18498242557634,5.92759309567884,6.02643270064916,6.23711051057724,5.64095345451534
"T03F1.9",5.58246568121509,6.12454940296642,6.26488167570022,6.11210166546218,6.40104503792413,5.22313290060335,4.43665491576602,4.78165871387417,3.47823409522261,5.66229666233671,6.53528782029795
"T03F1.3",7.27987054450713,6.75859633470539,6.76185702478967,6.46440525174648,6.67940972242107,4.16448863528487,4.37021311368514,4.13012365709175,3.96015951906394,7.25124568979912,7.07941011375928
